toplistindex,id,name,subs,views,uploads,countryCode,contentCategory,meantbu,mediantbu,
3180,UCmbnlwXAdGYACzvStDjquaA,Vikkstar123HD,3.22M,1047247279,3996,GB,None,29.604166666666668,-15.5,
3181,UC_c7EFVXxmQMjj5E2CchGXg,Shirley Setia,3.22M,232018095,82,NZ,None,-2.938775510204082,10,
3182,UCR44SO_mdyRq-aTJHO5QxAw,Popular on YouTube - United Kingdom,3.22M,0,0,NULL,None,51.65,0.0,
3183,NONE,AndrosLB,3.22M,331940503,249,ES,None,NONE,None,
3184,NONE,GermanLetsPlay,47.5K,0,0,NULL,None,NONE,None,
3185,UCG3cdyxT_Uw-H0FTgvpttkg,Action Movies Digiplex,3.23M,720194690,132,IN,None,-8.346938775510203,-10,
3186,UC0YlhwQabxkHb2nfRTzsTTA,Galantis,3.22M,1246069728,243,SE,None,10.306122448979592,0,
3187,UC89u8T2JjgjAo1G37dXLLWw,KhangProFilm,3.22M,1159039731,350,VN,None,36.285714285714285,0,
3188,UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,3.22M,3902596712,179,US,None,24.489795918367346,0,
3189,UCHuXsb-S_iar6HipS_pzEeQ,Sophie Giraldo,3.22M,317411046,254,CO,None,-8.714285714285714,-56,
3190,NONE,ExpCaserosKids,3.22M,516026138,299,ES,None,NONE,None,
3191,UCylgEewgtpmPLgprpFvscKg,Kompas TV,460K,330017523,19942,ID,None,NONE,None,
3192,UCgFDzeQoCgFPv4xQolfqs4w,HolaSoyGerman2,3.22M,39583233,11,CL,None,-53.8,26.5,
3193,UCkB5ojIKQsUUSWSkkmLZkWg,أوسمز oCMz,3.22M,600927384,1849,SA,None,-1.2916666666666667,-3.5,
3194,UCoERKXqq6oMyoRlw5L2tQBQ,HeyKids.es - Canciones Para Niños,3.21M,803010820,87,MX,None,-2.7551020408163267,-19,
3195,UCVTyTA7-g9nopHeHbeuvpRA,Late Night with Seth Meyers,3.21M,1447523972,3009,US,None,4.4375,-10.0,
3196,UC3-u8ek82h70ArrPO4HJypQ,NEXT EXAM,3.21M,232025312,987,IN,None,6.714285714285714,1,
3197,NONE,beIN SPORTS,3.21M,190455775,1340,QA,None,NONE,None,
3198,UCWTFQQCg8Rn8LpOBbyiU0IA,Depois das Onze,3.21M,533258126,550,BR,None,-7,21.0,
3199,UCDKeoWryNr3CSyuI3Ksyz-Q,KidsMeSong [เพลงเด็ก วิ�…,3.21M,1364338586,349,TH,None,11.959183673469388,-24,
3200,NONE,Coca-Cola,3.21M,2977421973,3262,US,None,NONE,None,
3201,UC6LzEn22l-z-1QbngXq8u5g,LoginfluenceKids,3.21M,892750257,888,US,None,-3.7142857142857144,-17,
3202,NONE,Shaaanxo,3.21M,434141717,1432,NZ,None,NONE,None,
3203,UCR-ENZ64WL1vB8KU4YzdmTQ,Tiffany Alvord,3.21M,688914336,412,US,None,-11.5,-27.5,
3204,UCtryOnU88-eeHGNmqNgWcdA,रामबाण औषधि - Rambaan Au…,3.21M,143786084,99,IN,None,-1.653061224489796,-3,
3205,UCww1ChPmojYTXoor8q5tsqQ,Vincent Raditya,3.21M,218041979,377,ID,None,-3.122448979591837,-11,
3206,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
3207,UCyxifPm6ErHW08oXMpzqATw,Телеканал ТНТ,3.21M,1611975843,6950,RU,None,23.693877551020407,28,
3208,NONE,Ten Second Songs,3.2M,204739778,69,US,None,NONE,None,
3209,UCZBY6V8Lxmwu8gGRBOyO11w,Kubz Scouts,3.2M,1176518759,1468,US,None,4.083333333333333,13.5,
3210,UCX51Dixddr5HuwLVBH9ykeQ,Top5s,3.2M,673748882,470,GB,None,-7.270833333333333,70.0,
3211,UCyzcUJoFTL32HM2Mfs4z6lw,Baap Of Bakchod,3.21M,460759004,222,IN,None,1.2244897959183674,-43,
3212,NONE,ZEE 24 TAAS,3.21M,1523045108,132770,IN,None,NONE,None,
3213,UC6my_lD3kBECBifeq0n2mdg,X Factor Global,3.2M,1095446305,742,GB,None,10.83673469387755,-46,
3214,UCzJIliq68IHSn-Kwgjeg2AQ,Jackie Aina,3.21M,294712401,878,US,None,23.416666666666668,-31.0,
3215,UCJqcphJAnsD5YDXcRFzTsOw,Luxy Hair,3.2M,474162869,539,CA,None,8.625,-58.0,
3216,UCpr5mSSUbIQU816dNjaDdyg,Indonesian Idol,3.22M,1321793956,769,ID,None,13.854166666666666,10.0,
3217,UCNfxB3nWgDIpkItC6KSqKsw,Ridddle,3.2M,370735561,147,BB,None,2.7916666666666665,-91.0,
3218,UC6I9kmGVlehae4PyqYjp4PA,هل تعلم؟ الرياضية,3.2M,300494179,621,SA,None,1.510204081632653,3,
3219,UC9-3c4LzdzT_HvW3Xuti9wg,Calfreezy,3.21M,495004611,1246,GB,None,-10.833333333333334,-57.5,
3220,UCAWuV9ZZ0itI3WR-JHWIUNQ,Infobells Bangla,3.2M,1126969594,148,IN,None,6.551020408163265,21,
3221,UCHVDgaiLbpj5Leazw8vsAmg,oPiiLz,3.2M,569895924,904,SA,None,-1.0208333333333333,17.0,
3222,UChr1sKJ27Fr6WZxAlusbo_w,Felix von der Laden,3.2M,1317443450,3574,DE,None,12.612244897959183,2,
3223,UC3dFWgPq2TrEqE114tGNNzQ,AronChupa & Little Sis Nora,3.19M,0,0,SE,NULL,NONE,None,
3224,UCsgv2QHkT2ljEixyulzOnUQ,AngryJoeShow,3.19M,1060791918,1623,US,None,30.791666666666668,-67.0,
3225,NONE,Arabs Got Talent,3.19M,1375772445,782,AE,None,NONE,None,
3226,UC5QjibX9jYUAZGE9diXpiKA,The DDG Family,3.19M,399935263,801,US,None,5.8125,-32.5,
3227,UCtlQ0v4p4QocMOZyRFgvixA,apple kids,3.19M,543468030,31,IN,NULL,7.305555555555555,0.0,
3228,NONE,TMFaisal,3.19M,555790760,974,SA,None,NONE,None,
3229,UC7ZWBllAI9hFTGpCT6fYcYQ,superholly,3.19M,133605691,208,US,None,-38.12244897959184,-40,
3230,UCw-qpEGN-NutDLSdbJ364UQ,BB News,3.19M,729949452,13725,IN,NULL,1.3877551020408163,11,
3231,UCs3l6DsCu9ZOXkJkvskEsrQ,Nadeshot,3.19M,515293421,1554,US,None,0.3469387755102041,45,
3232,UCfypXlJbI-hA6eotW5IUTxg,برنامج هي وبس,3.19M,379936323,2690,EG,None,-5.551020408163265,0,
3233,UCHwYHdX37UUt6d9e1wAp9Bw,Rasmey Hang Meas,3.2M,2079595681,2788,KH,None,-34.10204081632653,-37,
3234,UCH6xp2Jln9OlWV8s9ldvXdg,Burak Oyunda,3.19M,1066983373,2073,TR,None,10.229166666666666,7.0,
3235,UCmvqviNx70U0l4ZcvUAXxhA,Top 5 Best,3.2M,266763979,534,US,None,6.408163265306122,12,
3236,UCxytOEPP99jj8mqVGAO7haQ,MyCupcakeAddiction,3.19M,443025342,459,AU,None,4.8125,-23.0,
3237,UC89jxlRgoiqAnO_0pm-Ug0g,Rainbow Crafts! Arabic,3.18M,57586619,34,CA,None,9.470588235294118,3.0,
3238,UCW9wAlHYNUyauqIZVE46FmA,BlackMVEVO,3.18M,1449111367,123,US,None,-1.2857142857142858,28,
3239,UCw0aKHSGFGyrnMeVnHeYMyw,Camilo,3.2M,84499032,48,CO,None,-17.122448979591837,-28,
3240,NONE,Liverpool FC,3.19M,500804663,1056,GB,None,NONE,None,
3241,UCl7O3Q1tHsZ12GDIzUaG7mQ,Topicstudy,3.18M,145981237,3151,IN,NULL,-0.9387755102040817,9,
3242,UCJWHRrKVPuOz-aUrfkO1dpQ,KevinRoldanOfficial,3.18M,728955717,69,CO,None,-11.693877551020408,-5,
3243,UCSh__r5HS4Y1xBkccWnV0TA,NoughtPointFourLIVE,3.18M,827806668,2292,GB,None,4.145833333333333,54.0,
3244,UCTCykZFeSbgMuL2ZzhSyVzg,GIOH,3.18M,242873923,302,BR,None,-2.5625,40.5,
3245,UCjvuO1gMPI-7PB_eSXdtfmA,serial,3.18M,1787898938,1835,RU,None,1.2916666666666667,8.0,
3246,UCFctpiB_Hnlk3ejWfHqSm6Q,The Official Pokémon YouTube channel,3.19M,802544557,1182,US,None,9.5,10.5,
3247,UCpXZCwwJ-4WGIXTxZBAZSKw,Boram y Juguetes,3.18M,675144907,84,NULL,NULL,1.9183673469387754,10,
3248,UCR2IONXExRWEGxREw7lXHCQ,Tia Dani,3.19M,894770588,389,BR,None,-3.7142857142857144,4,
3249,UCuGRoux8rs2u2dqOzm1v5SQ,redimi2oficial,3.18M,1030865748,269,US,None,30.775510204081634,138,
3250,UCwKTAvM2mY5-A4dFY4xCgqw,ZIAS!,3.18M,443218625,451,US,None,14.791666666666666,2.0,
3251,UCrFf5dtMe6M1XJHqbKJ4X6Q,TRT Çocuk,3.19M,2043463290,3607,TR,None,-15.285714285714286,0,
3252,UCLS4wuBNQTIr4RAAG_stxOQ,VodK,3.18M,584697322,1195,FR,None,4.479166666666667,25.5,
3253,UCXeAeYy7LPLTzGMeo8IBEgQ,KhalafZone | خلف زون,3.18M,401747354,579,SA,None,8.875,21.0,
3254,UCq4iTzOEcCoefSSdvtLNOTA,Trend Bollywood,3.17M,0,0,IN,NULL,NONE,None,
3255,UCurYxozQbvKn-oNUxNJh45Q,GREAT IDEAS GREAT LIFE,3.18M,140819438,142,IN,None,1.1428571428571428,-15,
3256,UC2lCrx1QJF_hLT4atkZf6Ew,HALILINTAR LENGGOGENI,3.17M,206646052,413,ID,None,18.142857142857142,-27,
3257,UC4AXZK3XiR-kz1Nk01LhxmQ,fikrifadlu,3.17M,876362091,160,ID,None,5.204081632653061,-2,
3258,UC1dI4tO13ApuSX0QeX8pHng,GadgetIn,3.18M,512746317,683,ID,None,-3.673469387755102,-16,
3259,UC8KSoZAAZZ37IaVZHbVscfQ,Los juguetes de Arantxa,3.17M,1064220375,831,ES,None,1,-3,
3260,UCKijjvu6bN1c-ZHVwR7-5WA,BuzzFeed Unsolved Network,3.18M,242249848,128,NULL,NULL,-2.3125,3.5,
3261,UCVUdHi-tdW5AKdzMiTPG97Q,funnyplox,3.17M,1701839953,229,CA,None,12,-74,
3262,UCVKWNQ_bjvwberVcQOhYa0A,John Leitão,3.17M,249612833,213,BR,None,-12.816326530612244,-5,
3263,UCbYzlEUtmKsvkzyVm6rPPlQ,Garrett Watts,3.17M,105132270,55,US,None,-34.229166666666664,-39.0,
3264,UCL3Cq-M4RE8M_7IbVjt5fcg,Gojzer,3.17M,1087950142,221,US,None,4.816326530612245,21,
3265,UCGMHLRrGvKWWdk6EAZOqVfQ,Little Big Toys,3.17M,1080932238,139,PH,None,35.30612244897959,-8,
3266,UCKfcDAjw-xWzT3F9-RRzRWQ,وصفة سحرية,3.16M,238355979,520,NULL,None,4.285714285714286,-18,
3267,UCvqRdlKsE5Q8mf8YXbdIJLw,LoL Esports,3.17M,1010601784,9890,US,None,24.520833333333332,23.5,
3268,UCOynRdpGiTCNFhCgD0RTe1w,SHIMOROSHOW,3.16M,704486119,3334,RU,None,14.333333333333334,-71.5,
3269,UCopNpXKBx_M48AiJjn20dhg,Jess and Gabriel,3.16M,329087788,236,NULL,None,0.7708333333333334,-1.0,
3270,UCYne4N06sHVhRBXS0Lq5D8g,Soprano Officiel,3.16M,1767760166,252,FR,None,-3.183673469387755,0,
3271,NONE,TharProductionPak,3.16M,1133426936,11912,US,None,NONE,None,
3272,UCzK_0O9NZeH9T5_zCWVQQoQ,Piero Start,3.18M,476520287,218,BR,None,-2.877551020408163,-14,
3273,UC2tMjdm9RXHxpfoPqDXdaCg,Gêmeas.com,3.16M,249887431,189,BR,None,3.7142857142857144,27,
3274,UCoAXIMqrhLmnGTkdsrna3cw,CalibreCincuentaVEVO,3.16M,2824863800,82,US,None,3.3469387755102042,0,
3275,UCXuO_AmrcE16fDoNiq9JZZg,Coke Studio India,3.16M,684565505,575,IN,None,-2.5306122448979593,2,
3276,UCjDwvpIhyfBGz4bbH8bcvUg,ДЖАРАХОВ,3.16M,241900517,187,RU,None,-12.979166666666666,-2.5,
3277,UCv3rFzn-GHGtqzXiaq3sWNg,ABP ANANDA,3.17M,925340029,67050,IN,None,13.3125,20.5,
3278,UCJQcOj0yUAef9Wq6wE7OWVA,Moo,3.16M,405261022,1043,US,None,26.145833333333332,35.0,
3279,UCRYASwREzEOEptJLi4AY6tw,atiempopreescolar,3.17M,1869446221,215,CL,None,39.224489795918366,-69,
3280,UC3mMTXPmOZS89QtTbg7ckog,Zee Music Bhojpuri,3.17M,805443939,512,NULL,None,-8.83673469387755,-5,
3281,UCdRF0oe145eDIND1ywSqQ7g,Somos 5inco,3.16M,766928661,1159,BR,None,-16.836734693877553,52,
3282,NONE,Mighty Car Mods,3.15M,554261481,462,AU,None,NONE,None,
3283,UC6S1hSjVMFbB9WKv-qZKwuw,Юлик,3.16M,786254803,1791,RU,None,-7.833333333333333,44.0,
3284,UChWczoJxcrAk-XwyIoHLJuQ,معلومه في كتاب,3.15M,343627896,125,SA,None,7.775510204081633,-33,
3285,UCSt0Asi7Eozz78qna1d--0A,EyshElly - ايش اللي,3.15M,396485072,125,SA,None,24.395833333333332,21.5,
3286,UCnxGkOGNMqQEUMvroOWps6Q,JRE Clips,3.16M,1800723404,3752,US,None,7.5625,-12.0,
3287,UChOXJw1nDQMmaGZg1DOv8bQ,WamIndia Movie Talkies,3.15M,744701038,156,IN,None,-27.571428571428573,-3,
3288,UC3hhq3Twc_jTYWzfL5BCa1A,Cher Lloyd,3.15M,7334983,66,GB,None,7.163265306122449,34,
3289,UCsqjHFMB_JYTaEnf_vmTNqg,Doug DeMuro,3.15M,867489530,439,US,None,-0.6326530612244898,-49,
3290,UC704-gdkAeYFEjudxRCEAJA,TheKAIRI78,3.14M,1015599931,3914,FR,None,-16.604166666666668,-39.5,
3291,UCI4Wh0EQPjGx2jJLjmTsFBQ,Node,3.14M,740607566,1217,US,None,-12.25,-53.5,
3292,UColfxbsMdfxj8TxBK5Dpdiw,Alemán,3.15M,659933426,110,MX,None,0.12244897959183673,0,
3293,UC9iBBFfq7L3ipvodSLrU8gQ,Shemaroo Kids,3.15M,1411041311,1473,IN,None,21.551020408163264,0,
3294,UCsOR_wUMRQW7n5PzDWHaCMw,Vida Salud y Bienestar,3.14M,34133160,242,AR,None,6.26530612244898,30,
3295,UCwx6n_4OcLgzAGdty0RWCoA,워크맨-Workman,3.17M,152808897,27,NULL,NULL,-0.5714285714285714,0.0,
3296,UCXlOesa1twbhiVSF09QCRsA,Dolly's Stories KIDS,3.14M,802150779,191,BR,NULL,13.612244897959183,14,
3297,UCx07kDE-09z-sO2w2uEq3tA,vJOBivay,3.14M,573684608,539,RU,None,-9.020833333333334,-53.5,
3298,UCbMT7HDga3-n0yGcM-KcMiQ,Gabriela Almeida,3.14M,969488371,606,BR,None,-20.387755102040817,80,
3299,NONE,YTITTY,3.14M,829548637,372,DE,None,NONE,None,
3300,UCAz6rveBalVnE6qTmfQnvyQ,Channel i Tv,3.14M,771976141,2793,BD,None,-9.979591836734693,-2,
3301,UC64Dw03B-EgwrNERMOy1u5w,Dumbazz,3.15M,457750782,640,RU,None,-5.5625,33.0,
3302,UCMfqYms14ACYyL4vk8UDCSA,Biel,3.14M,519641699,34,BR,None,1.3611111111111112,-54.0,
3303,UCdQWs2nw6w77Rw0t-37a4OA,CaRtOoNz,3.14M,676668730,1876,US,None,13.4375,22.5,
3304,UC8Wkfg_wgb1l2BogVv2rlGw,Kid's Games,3.14M,0,0,US,None,NONE,None,
3305,UCONd1SNf3_QqjzjCVsURNuA,AntsCanada,3.15M,329102191,441,US,None,17.26530612244898,49,
3306,UC0M0rxSz3IF0CsSour1iWmw,Cinemassacre,3.14M,1589953882,1521,US,None,9.791666666666666,119.0,
3307,UCr3LVdbgOcW4NZEpo0VHnxw,Freshtorge,3.14M,1108176000,624,DE,None,38.5,-115.5,
3308,UCgFyj4ZYwFOhaosUvrYne_w,Bhavani HD Movies,3.14M,1383472014,22548,IN,None,-3.673469387755102,-81,
3309,UCX__hU61VF3Bu8AHk18KaEQ,Landon,3.13M,350087252,1329,US,None,0.8163265306122449,-16,
3310,UC4cmBAit8i_NJZE8qK8sfpA,EnglishLessons4U - Learn English with Ronnie…,3.14M,197446991,214,US,None,43.48979591836735,181,
3311,UCRIZtPl9nb9RiXc9btSTQNw,Food Wishes,3.14M,641036373,1504,US,None,26.775510204081634,-23,
3312,UCOEYO2x_UJLXRUyoYQJ178A,BuzzPranks,3.14M,981631195,1309,US,None,-9.204081632653061,55,
3313,UCxmN5lIImQLWerXEF35aXCQ,Fir4sGamer,3.13M,601856361,1430,SA,None,18.729166666666668,-61.5,
3314,UC4eYXhJI4-7wSWc8UNRwD4A,NPR Music,3.13M,791099717,1650,US,None,7.285714285714286,28,
3315,UCmpWLoKQBVd5YPz0cYan_Xg,Callux,3.14M,450093407,251,GB,None,-5.375,-82.5,
3316,UCfRt399Q6kNLxS4YC8Xf8dw,Serum,3.13M,281586605,488,US,None,1,-15,
3317,NONE,Ana Vbon,3.13M,164224047,174,MX,None,NONE,None,
3318,UCUoV88OKSJS8nOun8YY0XWw,Epic Toys,3.14M,586416101,314,TH,None,-11.244897959183673,-25,
3319,UCWfIdNrwmczMu8T7261X8hg,Afif Yulistian,3.13M,420590788,931,ID,None,0.16326530612244897,-3,
3320,UCXk9Voo5cAfoYbnXjrNZhVw,Pro Android,3.13M,349500414,1071,ES,None,-15.208333333333334,13.0,
3321,UCx_dzPI6efSohgtOkAG43-A,EBS 키즈,3.13M,3736611861,21749,KR,None,5.163265306122449,15,
3322,UC6oE949Fgi_OXqztyGTJjXg,Toy Art,3.12M,408628534,115,DE,None,3.877551020408163,12,
3323,UC9rGkf9kmCDi4kAmbd1Csyw,Doctor Squish,3.12M,734735573,391,US,None,1.1224489795918366,8,
3324,UCAKmcRhxEELgGjHOZe0xCSw,Xavi ABCKids,3.12M,689399042,184,US,None,-2.183673469387755,12,
3325,UCa_9UcdkGqPh1PsU7NT61mg,Letícia & Silvanira,3.12M,615111084,477,BR,None,8,14,
3326,UCci0dgYE7TxkjVmILY4mSfQ,BIHARIWOOD - बिहारीवुड,3.13M,1115929725,7583,IN,None,1.0204081632653061,4,
3327,UC2U_C1EylcbiIv62MT0Uzkw,Hello Domino,3.13M,95908119,5,PL,None,98,71,
3328,UCEGDmibN9Dv5Lr3dKNEiWfQ,Mimi Land,3.13M,423440687,77,US,None,2.857142857142857,-28,
3329,UCILLlgN9cpmdf7dP9yOTuTw,Online Study Point,3.13M,169256871,1348,IN,NULL,6.428571428571429,14,
3330,UCYpVqLSvfseUqb2URAkexlw,KygoOfficialVEVO,3.12M,2608776197,59,US,None,33.714285714285715,2,
3331,UCF1Q_zp3Eh3nuEHvMbdKkqg,AlishaMarieVlogs,3.12M,507082151,814,US,None,17.708333333333332,21.0,
3332,UCTFT5NbDl0Fa_fE9Cz_yOAA,Miniature Space,3.12M,491637994,339,JP,None,-3.9183673469387754,-57,
3333,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
3334,UC7trU46U_9XPDtMnDbiDPUQ,FaZe Jev,3.13M,1046382349,2155,US,None,16.0625,-157.5,
3335,UCuKacIDMVOgvu23EH5q_Hqw,SVM SCHOOL,3.12M,1137523336,333,VN,NULL,1.9795918367346939,12,
3336,UC8dnBi4WUErqYQHZ4PfsLTg,Tv9 Kannada,3.12M,1033661664,41159,IN,None,6.333333333333333,54.5,
3337,UCZXVJgry4FxvZO2718qQh5Q,Tofuu,3.12M,838229727,2372,US,None,-2.836734693877551,-73,
3338,UCqJmXfCWehiq9wCeVazF9XQ,Tech Good Like,3.12M,106132649,841,NULL,NULL,-0.6326530612244898,10,
3339,UCneC60ueLDbk6NVzMHUUhKg,Carl & Jinger,3.11M,984202953,721,US,None,-12.428571428571429,-84,
3340,UCq52Fv9Jn7js4neFjaju3Fg,OmarGoshTV,3.11M,463675163,546,US,None,1.816326530612245,38,
3341,UCYIZJ8RJhV6JM32l0XVXM-g,Kch Multimedia Naat,3.12M,779907297,3877,PK,None,9.959183673469388,-4,
3342,UCKy3MG7_If9KlVuvw3rPMfw,Tiger Productions,3.11M,1219047090,445,SI,None,-9.857142857142858,93,
3343,UCuhwvTYFvVZjyBVXc9T7CrA,DanAndPhilGAMES,3.11M,613253172,278,GB,None,5.375,12.5,
3344,UC1L2JoMpcY6MRLhFd3gg5Xg,Adda247,3.11M,354267892,12608,IN,None,-13.0625,-13.5,
3345,UC7RGwnsSAEClqqxJ9MxUhyQ,Lucas,3.11M,285144513,412,US,None,-3.9791666666666665,21.5,
3346,UCGsvhicQf1Db3I1VfU2qN7A,Nate & Mee,3.11M,333024780,333,TH,None,4.142857142857143,71,
3347,UCV5mGxp-rtsGDAedDYnp7hA,OffTheRanch,3.12M,460167777,532,US,None,-4.520833333333333,84.0,
3348,UCLM1OpCXx90zzBLd9j6ihgQ,prenses elif,3.1M,4721938651,5043,TR,None,4.326530612244898,21,
3349,UCFXvKZEw5k6fLBqZQ4oowRA,Camarroket,3.1M,34566333,12,MK,None,-41.733333333333334,0.0,
3350,UCobTjybs6aP0ECliVTqbmog,TOY GUMA,3.1M,1040618554,306,NULL,None,-0.6326530612244898,29,
3351,UC60U1OtwT9Y6Buecc6P0L5g,iDream Telugu Movies,3.1M,1427621507,52216,IN,None,7.122448979591836,6,
3352,UCqzC1un5BK67WRsDiKV1MFg,Permana Cuy,3.11M,217037674,1039,ID,None,2.673469387755102,-10,
3353,UCbOo-f3InU38IZV5tREzsNg,Bay Riffer,3.1M,697565944,1186,TH,None,2.3333333333333335,13.5,
3354,UCsLOXfgwzeLAl9E-6Flu3Bg,LShokeen Films,3.1M,569416701,193,IN,None,-16.306122448979593,-41,
3355,UCWrtsravWX0ANhHiJXNlyXw,TheSamTsui,3.1M,403643023,244,US,None,-6.551020408163265,-62,
3356,UCWew_LbiRfU_pn71wjfHV4g,ISHAN LLB,3.1M,225718711,494,IN,NULL,11.020408163265307,10,
3357,UCYM04a9yva0wMQ7bPlii4rg,4 AMIGOS STAND UP COMEDY,3.1M,351452026,171,NULL,None,7.729166666666667,-31.5,
3358,UCXzGWycANrrfyBmzX6JMsvQ,Fortnite - Topic,3.11M,0,0,NULL,NULL,-99.53846153846153,-4,
3359,UCoukiLXW7hWT4kbyBTCzhpw,My Superhero Rhymes,3.1M,66358777,91,US,None,20.040816326530614,-5,
3360,UC18k1PkmSegPj7DgDpHCk-Q,Funny Family Games TV,3.11M,3538474728,751,NULL,None,3.9183673469387754,22,
3361,UC-tsNNJ3yIW98MtPH6PWFAQ,iDubbbzTV2,3.1M,231956361,50,US,None,-16.510204081632654,0,
3362,UCmPuJ2BltKsGE2966jLgCnw,acdcVEVO,3.1M,3793761632,158,US,None,5.428571428571429,0,
3363,UCE9yHZh7s9GkN9uxdFPLsQQ,That GlamGirl,3.11M,240539277,386,IN,None,1.7142857142857142,4,
3364,UCdThPRpf84nKaHe-ETxTPhg,КОТЫ ЮТУБЕРЫ,3.11M,595285450,445,RU,None,-4.061224489795919,-7,
3365,NONE,PAP HUMNOY,3.1M,319038169,155,TH,None,NONE,None,
3366,UCaFUrR3oSxOl5Y9y6tvLTEg,WillNE,3.11M,433299640,243,GB,None,-12.854166666666666,-20.0,
3367,UCeBWh-0p7vgBeD6HOHBpfwQ,Top 10 Talent,3.15M,1468621054,214,US,None,-0.32653061224489793,13,
3368,UC18NaGQLruOEw65eQE3bNbg,Dota Watafak,3.09M,1173378618,890,US,None,20.333333333333332,38.0,
3369,NONE,Clevver Style,3.09M,922988881,2374,US,None,NONE,None,
3370,UC0AE_22J0kAo30yjasaeFqw,Element Animation,3.09M,843552561,139,GB,None,4.26530612244898,34,
3371,UCg-N83OHoYpeA-cDb2VXodQ,cuisine Halima Filali شهيوات داري,3.09M,432504998,705,MA,None,-3.3877551020408165,20,
3372,UCVrrU-Z0cxcVIX9uq40LoqA,Gona89,3.09M,998451567,4407,ES,None,0.6530612244897959,63,
3373,UCgJMQU7JOIoP-YnrhH_P-bA,Why Don't We,3.09M,506655702,61,US,None,14.857142857142858,-7,
3374,UC0oXyLIKxh1kCP3wLv4G6mQ,Jacob Sartorius,3.09M,346276735,45,US,None,16.9375,0.0,
3375,UC6JtbIHeizsxZyS20JwmriA,Lucão,3.1M,233157583,246,BR,None,5.541666666666667,39.0,
3376,UCT0hbLDa-unWsnZ6Rjzkfug,FilmSelect Trailer,3.09M,1483000414,473,US,None,-7.857142857142857,13,
3377,NONE,News Express,3.1M,851710480,41740,IN,None,NONE,None,
3378,UCny0sheaqkotZIb6BjfQGWQ,Fortnite Funny,3.09M,808055414,671,CA,None,0.46938775510204084,-2,
3379,UC5GBaY1-ivWPl1tjLxWuDSg,Un viaje a la vida,3.09M,667940,1,MX,None,NONE,None,
3380,UCvyTdLw8SkVmUcHYXSDEGwA,CashNasty,3.09M,655303370,2063,US,None,14.145833333333334,1.5,
3381,UCOq_WLazgC7IZo9NzXSmInw,AMOR ETERNO,3.08M,582920433,825,MX,None,5.75,59.5,
3382,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,3.09M,247265958,41,FI,None,4.666666666666667,19,
3383,UCC_r3spMB5i5QKgtdNVO0OQ,Pierre Croce,3.08M,865703004,643,FR,None,6.666666666666667,-100.5,
3384,UCKUzdt2sELyxd6mz-bAx3bA,Rai,3.08M,2204953378,19354,IT,None,-29.541666666666668,-10.0,
3385,UCxvwscmR_VAfBY-ZI2VGuKw,dunia MANJI,3.08M,255518326,430,ID,None,-0.3877551020408163,-18,
3386,UC0kLTLosqh6GH6L19I-3EgA,Step Records,3.08M,2814339747,2257,PL,None,5.3061224489795915,-86,
3387,UCzTdZz7z2sPRGCImodwOw0g,JT Music,3.08M,1259491457,683,US,None,10.428571428571429,98,
3388,NONE,SMii7Y,3.09M,694118948,741,CA,None,NONE,None,
3389,UC5dr8DMXhPeU3yKpEn8nR7Q,Typhoon Cinema,3.08M,1078293079,735,US,None,-2,30,
3390,UCtuGozGshjqqErhHGEmHnJw,Jack Ü,3.08M,1518902582,36,US,None,10.102564102564102,0,
3391,UC22TOQWJue006Lp6DB5QhDA,UberHaxorNova,3.08M,1943641531,5804,US,None,18.020408163265305,-66,
3392,UC-l6CtDqb2JKxbM6t2uLl-A,Dolly and Friends 3D,3.1M,558167333,204,US,None,0.4897959183673469,-5,
3393,UC2rWFYjCHFcnjNnWhnGvv7Q,Carmen and Corey,3.08M,325327452,689,US,None,10.612244897959183,42,
3394,UCV6ZlWpVitOcQvaL_RFgu5w,BANDA MS,3.08M,1594377123,141,MX,None,25.591836734693878,0,
3395,UCAtdkKRl2Bv5HGlqrgVsMmA,Ruby Rube,3.08M,380197621,210,GB,None,-1.7551020408163265,7,
3396,UC9kvifn1C38ToEQFMwEx0Mg,Chris Sails,3.08M,566480680,681,US,None,4.5,20.5,
3397,UC7lb15P-Hux7A5gBuhCxtuQ,MBCdrama,3.09M,3237278575,46422,US,None,-28.244897959183675,-76,
3398,UCplwPnjH1AAB1He_7rMkHgQ,Before They Were Famous,3.08M,825394009,1741,CA,None,2.625,-23.0,
3399,UCFHO4UajO7sADTOhOQTqqag,Free Music "Nasr Mahrous",3.09M,1200671946,697,EG,None,24.653061224489797,17,
3400,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
3401,UCL7jOlb_fr5jNr_YLycovPA,Kids Tv Português - Canções dos miúdos,3.08M,1042596567,891,BR,None,-0.30612244897959184,45,
3402,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,3.09M,1550217804,466,AR,None,6.571428571428571,28,
3403,UC5ZAkiI3NFIpbflatylVHSw,Lionel Ferro,3.07M,220964101,153,AR,None,-1.4285714285714286,-42,
